YYYYMMDD	Cochlo_YN	type	Cell_min	Cell_max	LAT	LON
20020829	0	NA	300	1200	34.772352	128.585461
20150818	1	Cochlodinium polykrikoides	80	2600	36.03079813	129.5906088
20020828	0	NA	1200	3920	34.858299	128.754413
20150828	1	Cochlodinium polykrikoides	240	4260	36.06074026	129.5942782
20150828	1	Cochlodinium polykrikoides	5	1560	36.06074026	129.5942782
20150909	1	Cochlodinium polykrikoides	820	6300	36.03434444	129.5843225
20150909	1	Cochlodinium polykrikoides	400	2800	36.03434444	129.5843225
20150828	1	Cochlodinium polykrikoides	40	1120	36.06074026	129.5942782
20150909	1	Cochlodinium polykrikoides	30	1040	36.03434444	129.5843225
20150823	1	Cochlodinium polykrikoides	820	13760	36.05155418	129.5884697
20150821	1	Cochlodinium polykrikoides	120	9700	35.98119223	129.5784871
20040824	0	NA	20	1080	34.781923	128.452348
20020828	0	NA	500	7580	34.769853	128.550179
20020828	0	NA	1200	2600	34.750116	128.460356
20150827	1	Cochlodinium polykrikoides	20	1300	36.1038214	129.5052524
20080817	1	Cochlodinium polykrikoides	120	560	34.91085152	128.7234368
20150909	1	Cochlodinium polykrikoides	150	1500	36.03434444	129.5843225
20000529	0	Heterosigma akashiwo	1100	1560	34.862685	128.417763
20020829	0	NA	1200	3500	34.752319	128.520965
20150827	1	Cochlodinium polykrikoides	150	720	36.1038214	129.5052524
20150902	1	Cochlodinium polykrikoides	600	1600	36.24665344	129.5094438
20150818	1	Cochlodinium polykrikoides	28	2500	36.03079813	129.5906088
20030825	0	NA	1100	7200	34.802036	128.700894
20070811	0	NA	200	3200	34.72757508	128.6157286
20150828	1	Cochlodinium polykrikoides	8	7840	36.06074026	129.5942782
20150905	1	Cochlodinium polykrikoides	90	2500	35.92560933	129.5526583
20150905	1	Cochlodinium polykrikoides	150	300	35.92560933	129.5526583
20020910	0	NA	400	780	34.773356	128.642811
20040805	0	NA	460	920	34.728954	128.587015
20020829	0	NA	500	15800	34.858299	128.754413
20030907	0	NA	500	8600	34.825508	128.446505
20150821	1	Cochlodinium polykrikoides	100	4800	35.98119223	129.5784871
20150823	1	Cochlodinium polykrikoides	800	950	36.05155418	129.5884697
20010816	1	Cochlodinium polykrikoides	400	900	34.83713698	128.4443301
20150828	1	Cochlodinium polykrikoides	100	5000	36.06074026	129.5942782
20150902	1	Cochlodinium polykrikoides	10	1150	36.24665344	129.5094438
20150823	1	Cochlodinium polykrikoides	244	13000	36.05155418	129.5884697
20150818	1	Cochlodinium polykrikoides	100	3500	36.03079813	129.5906088
20150818	1	Cochlodinium polykrikoides	300	7000	36.03079813	129.5906088
20150818	1	Cochlodinium polykrikoides	30	1088	36.03079813	129.5906088
20150905	1	Cochlodinium polykrikoides	220	7400	35.92560933	129.5526583
20050719	0	NA	2	36	34.880612	128.425364
20030922	0	NA	200	4000	34.781923	128.452348
20040806	0	NA	350	950	34.70943	128.55504
20150819	1	Cochlodinium polykrikoides	50	1300	35.96265307	129.5809808
20150828	1	Cochlodinium polykrikoides	5	3000	36.06074026	129.5942782
20070811	0	NA	700	1000	34.72757508	128.6157286
20150902	1	Cochlodinium polykrikoides	10	1490	36.24665344	129.5094438
20150826	1	Cochlodinium polykrikoides	70	6800	35.98360967	129.5757843
20020815	0	NA	800	1500	34.710847	128.472235
20150823	1	Cochlodinium polykrikoides	80	750	36.05155418	129.5884697
20150902	1	Cochlodinium polykrikoides	10	6000	36.24665344	129.5094438
20030922	0	NA	250	900	34.773356	128.642811
20150905	1	Cochlodinium polykrikoides	500	1000	35.92560933	129.5526583
20000627	0	Heterosigma akashiwo	25000	99600	34.836924	128.425914
20040806	0	NA	20	260	34.261651	127.52908
20040806	0	NA	20	260	34.261651	127.52908
20040805	0	NA	20	260	34.261651	127.52908
20150819	1	Cochlodinium polykrikoides	10	2244	35.96265307	129.5809808
20150819	1	Cochlodinium polykrikoides	100	1020	35.96265307	129.5809808
20150905	1	Cochlodinium polykrikoides	180	1500	35.92560933	129.5526583
20040806	0	NA	20	260	34.261651	127.52908
20150819	1	Cochlodinium polykrikoides	260	2430	35.96265307	129.5809808
20150818	1	Cochlodinium polykrikoides	10	1208	36.03079813	129.5906088
20150827	1	Cochlodinium polykrikoides	150	4600	36.1038214	129.5052524
20000902	0	Cochlodinium	420	1540	34.043365	128.690262
20150827	1	Cochlodinium polykrikoides	280	800	36.1038214	129.5052524
20150902	0	Cochlodinium polykrikoides	4	40	36.24665344	129.5094438
20000701	0	Proro. minimum 외 2종	200	300	34.043365	128.690262
20150902	1	Cochlodinium polykrikoides	20	840	36.24665344	129.5094438
20150821	1	Cochlodinium polykrikoides	100	3000	35.98119223	129.5784871
20150821	1	Cochlodinium polykrikoides	200	1000	35.98119223	129.5784871
20000720	0	Proro. mininum	500	750	34.043365	128.690262
20150821	1	Cochlodinium polykrikoides	680	2230	35.98119223	129.5784871
20150821	1	Cochlodinium polykrikoides	120	770	35.98119223	129.5784871
20150827	1	Cochlodinium polykrikoides	240	2500	36.1038214	129.5052524
20060724	0	NA	500	3000	36.66954031	126.2047384
20070730	0	NA	100	1200	36.63530672	126.141792
20070727	0	NA	200	900	36.56762697	126.188613
20070730	0	NA	50	90	36.63530672	126.141792
20000704	0	Ceratium fusus	200	300	36.448635	126.23278
20070730	0	NA	15000	21000	36.63530672	126.141792
20150905	1	Cochlodinium polykrikoides	16	3328	35.92560933	129.5526583
20000704	0	Proro. Micans	2500	3000	36.448635	126.23278
20070726	0	NA	400	900	36.64341236	126.1575081
20040614	0	NA	280	NA	36.073436	126.412343
20000922	0	Mesodinium,?	950	7700	36.183728	126.381247
20000922	0	Thalassiosira,?	9500	10450	36.183728	126.381247
20040618	0	NA	280	NA	36.073436	126.412343
20000922	0	Skeletonema	4900	6300	36.183728	126.381247
20000719	0	Noctiluca	3000	5000	35.813081	126.35616
20080610	0	Noctiluca sp.	50	2570	35.19907109	126.1327394
20150819	1	Cochlodinium polykrikoides	20	1500	35.96265307	129.5809808
20050607	0	NA	900	40000	34.777162	126.38468
20150819	1	Cochlodinium polykrikoides	280	7600	35.96265307	129.5809808
20150826	1	Cochlodinium polykrikoides	10	250	35.98360967	129.5757843
20150905	1	Cochlodinium polykrikoides	10	1020	35.92560933	129.5526583
20150826	1	Cochlodinium polykrikoides	1120	2250	35.98360967	129.5757843
20150909	0	Cochlodinium polykrikoides	10	50	36.03434444	129.5843225
20150826	1	Cochlodinium polykrikoides	10	300	35.98360967	129.5757843
20150821	1	Cochlodinium polykrikoides	100	4000	35.98119223	129.5784871
20030915	0	NA	10	300	34.365564	126.816126
20050808	0	NA	15	278	34.333503	126.915599
20150826	1	Cochlodinium polykrikoides	600	950	35.98360967	129.5757843
20150826	1	Cochlodinium polykrikoides	20	4600	35.98360967	129.5757843
20150819	1	Cochlodinium polykrikoides	100	32000	35.96265307	129.5809808
20150902	1	Cochlodinium polykrikoides	10	930	36.24665344	129.5094438
20030922	0	NA	10	2720	34.365564	126.816126
20150819	1	Cochlodinium polykrikoides	100	4800	35.96265307	129.5809808
20020907	0	NA	360	400	34.080311	126.634631
20150826	1	Cochlodinium polykrikoides	60	250	35.98360967	129.5757843
20150818	1	Cochlodinium polykrikoides	20	1500	36.03079813	129.5906088
20040806	0	NA	210	2300	34.333503	126.915599
20150823	1	Cochlodinium polykrikoides	100	14000	36.05155418	129.5884697
20150826	1	Cochlodinium polykrikoides	40	3500	35.98360967	129.5757843
20030916	0	NA	60	670	34.365564	126.816126
20050825	0	NA	10	1540	34.333503	126.915599
20030824	0	NA	40	2870	34.365564	126.816126
20150824	1	Cochlodinium polykrikoides	30	3400	36.06596702	129.5866625
20050822	0	NA	317	2275	34.333503	126.915599
20020909	0	NA	30	80	34.135153	126.619946
20150824	1	Cochlodinium polykrikoides	30	1300	36.06596702	129.5866625
20150824	1	Cochlodinium polykrikoides	50	2400	36.06596702	129.5866625
20020914	0	NA	260	4560	34.259674	126.861445
20150824	1	Cochlodinium polykrikoides	100	3000	36.06596702	129.5866625
20050823	0	NA	143	8564	34.333503	126.915599
20150824	1	Cochlodinium polykrikoides	150	350	36.06596702	129.5866625
20150824	1	Cochlodinium polykrikoides	160	3000	36.06596702	129.5866625
20150824	0	Cochlodinium polykrikoides	0	0	36.06596702	129.5866625
20050816	0	NA	6	1335	34.333503	126.915599
20030917	0	NA	58	1340	34.333503	126.915599
20150824	1	Cochlodinium polykrikoides	210	590	36.06596702	129.5866625
20080829	1	Cochlodinium polykrikoides	10	980	34.37527875	126.9527084
20020821	0	NA	350	5300	34.370933	127.390617
20150824	1	Cochlodinium polykrikoides	150	2150	36.06596702	129.5866625
20150906	1	Cochlodinium polykrikoides	10	400	35.7628023	129.4908586
20020827	0	NA	80	150	34.370933	127.390617
20150906	1	Cochlodinium polykrikoides	180	1500	35.7628023	129.4908586
20020818	0	NA	700	12000	34.370933	127.390617
20150906	1	Cochlodinium polykrikoides	400	9200	35.7628023	129.4908586
20080829	1	Cochlodinium polykrikoides	120	780	34.37527875	126.9527084
20150906	1	Cochlodinium polykrikoides	30	2100	35.7628023	129.4908586
20150906	1	Cochlodinium polykrikoides	50	300	35.7628023	129.4908586
20040809	0	NA	103	300	34.385935	126.965724
20020819	0	NA	76	370	34.41307	127.003119
20150906	1	Cochlodinium polykrikoides	800	4650	35.7628023	129.4908586
20040810	0	NA	6	500	34.408451	127.006397
20150906	1	Cochlodinium polykrikoides	230	250	35.7628023	129.4908586
20030907	0	NA	47	13000	34.382414	126.987196
20080829	1	Cochlodinium polykrikoides	10	200	34.37527875	126.9527084
20150508	0	Akashiwo sanguinea	1	325	35.06580127	129.061267
20020827	0	NA	120	1870	34.346015	126.956575
20150816	1	Cochlodinium polykrikoides	60	3300	35.3451107	129.3645754
20020829	0	NA	120	6380	34.346015	126.956575
20030830	0	NA	240	3760	34.382414	126.987196
20020822	0	NA	100	950	34.41307	127.003119
20150808	1	Cochlodinium polykrikoides	10	1050	35.24979983	129.2537408
20150815	1	Cochlodinium polykrikoides	150	4200	35.31020634	129.2747325
20030814	0	NA	100	800	34.370933	127.390617
20080829	0	Cochlodinium sp.	230	2540	34.37527875	126.9527084
20020910	0	NA	50	120	34.385935	126.965724
20030815	0	NA	110	200	34.356127	126.950859
20150814	1	Cochlodinium polykrikoides	1	2765	35.3436532	129.3464328
20020828	0	NA	60	3150	34.346015	126.956575
20030828	0	NA	12	3200	34.382414	126.987196
20030814	0	NA	20	240	34.356127	126.950859
20050823	0	NA	6	80	34.370933	127.390617
20020823	0	NA	140	970	34.41307	127.003119
20020815	0	NA	120	1350	34.370933	127.390617
20040906	0	NA	NA	NA	34.415372	126.970902
20040822	0	NA	NA	NA	34.370933	127.390617
20150815	1	Cochlodinium polykrikoides	400	2400	35.31020634	129.2747325
20020820	0	NA	50	450	34.41307	127.003119
20040824	0	NA	35	680	34.392881	126.96297
20040810	0	NA	20	4100	34.370933	127.390617
20030820	0	NA	120	700	34.385935	126.965724
20030821	0	NA	16	960	34.385935	126.965724
20020812	0	NA	350	2500	34.370933	127.390617
20020822	0	NA	310	6100	34.370933	127.390617
20150513	0	Akashiwo sanguinea	130	7500	35.03702641	128.9526906
20150811	1	Cochlodinium polykrikoides	50	2300	35.1842354	129.2266023
20010814	1	Cochlodinium polykrikoides	180	600	34.414517	127.389501
20080829	1	Cochlodinium polykrikoides	100	380	34.37527875	126.9527084
20080829	1	Cochlodinium polykrikoides	500	5600	34.37527875	126.9527084
20080829	1	Cochlodinium polykrikoides	80	4000	34.37527875	126.9527084
20020820	0	NA	150	7500	34.370933	127.390617
20040812	0	NA	2	727	34.385935	126.965724
20150808	1	Cochlodinium polykrikoides	1	300	35.24979983	129.2537408
20020828	0	NA	10	120	34.370933	127.390617
20150816	1	Cochlodinium polykrikoides	350	5000	35.3451107	129.3645754
20030827	0	NA	20	1110	34.33725	126.933303
20150811	1	Cochlodinium polykrikoides	30	2400	35.1842354	129.2266023
20030825	0	NA	120	7900	34.33725	126.933303
20150816	1	Cochlodinium polykrikoides	10	650	35.3451107	129.3645754
20150815	1	Cochlodinium polykrikoides	640	6800	35.31020634	129.2747325
20150808	1	Cochlodinium polykrikoides	40	1350	35.24979983	129.2537408
20150811	1	Cochlodinium polykrikoides	10	300	35.1842354	129.2266023
20080829	1	Cochlodinium polykrikoides	320	3200	34.37527875	126.9527084
20150815	1	Cochlodinium polykrikoides	400	2200	35.31020634	129.2747325
20020821	0	NA	12	490	34.41307	127.003119
20150816	1	Cochlodinium polykrikoides	140	3600	35.3451107	129.3645754
20040818	0	NA	13	350	34.385935	126.965724
20050719	0	NA	3	850	34.370933	127.390617
20030905	0	NA	2	8610	34.382414	126.987196
20150809	0	Cochlodinium polykrikoides	0.5	3	35.14491831	129.157837
20150809	1	Cochlodinium polykrikoides	300	800	35.14491831	129.157837
20020823	0	NA	20	2800	34.370933	127.390617
20030814	0	NA	10	1000	34.370933	127.390617
20080829	1	Cochlodinium polykrikoides	110	2800	34.37527875	126.9527084
20020819	0	NA	300	7000	34.370933	127.390617
20050729	0	NA	50	1500	34.370933	127.390617
20150809	1	Cochlodinium polykrikoides	20	800	35.14491831	129.157837
20050726	0	NA	70	3700	34.370933	127.390617
20040827	0	NA	2	900	34.392881	126.96297
20150808	1	Cochlodinium polykrikoides	300	800	35.24979983	129.2537408
20030903	0	NA	80	2600	34.370933	127.390617
20030903	0	NA	120	9950	34.382414	126.987196
20050720	0	NA	400	2700	34.370933	127.390617
20020816	0	NA	10	630	34.370933	127.390617
20150815	1	Cochlodinium polykrikoides	400	2900	35.31020634	129.2747325
20150809	1	Cochlodinium polykrikoides	32	1200	35.14491831	129.157837
20150809	1	Cochlodinium polykrikoides	30	1200	35.14491831	129.157837
20150816	1	Cochlodinium polykrikoides	240	1700	35.3451107	129.3645754
20020829	0	NA	20	1970	35.442805	129.395174
20150811	1	Cochlodinium polykrikoides	50	1600	35.1842354	129.2266023
20150813	1	Cochlodinium polykrikoides	5	250	35.08355027	129.116963
20150811	0	Cochlodinium polykrikoides	3	57	35.1842354	129.2266023
20150701	0	Prorocentrum dentatum	4000	5000	35.1228067	129.0634714
20150811	1	Cochlodinium polykrikoides	100	540	35.1842354	129.2266023
20150808	0	Cochlodinium polykrikoides	10	50	35.24979983	129.2537408
20150808	1	Cochlodinium polykrikoides	160	1320	35.24979983	129.2537408
20150701	0	Prorocentrum dentatum	3000	4000	35.1228067	129.0634714
20150815	1	Cochlodinium polykrikoides	5	286	35.31020634	129.2747325
20150724	0	Prorocentrum minimum	4000	5000	35.3896047	129.347886
20150813	1	Cochlodinium polykrikoides	50	1600	35.08355027	129.116963
20150809	1	Cochlodinium polykrikoides	50	800	35.14491831	129.157837
20150816	0	Cochlodinium polykrikoides	1	122	35.3451107	129.3645754
20150813	1	Cochlodinium polykrikoides	40	1120	35.08355027	129.116963
20150813	1	Cochlodinium polykrikoides	110	110	35.08355027	129.116963
20150813	1	Cochlodinium polykrikoides	80	5800	35.08355027	129.116963
20150814	0	Cochlodinium polykrikoides	4	130	35.3436532	129.3464328
20150701	0	Prorocentrum dentatum	3000	4000	35.1228067	129.0634714
20150814	1	Cochlodinium polykrikoides	980	8400	35.3436532	129.3464328
20151023	0	Noctiluca scintillans	1194	1412	35.07753173	129.0440943
20150814	1	Cochlodinium polykrikoides	60	6120	35.3436532	129.3464328
20150814	1	Cochlodinium polykrikoides	50	1800	35.3436532	129.3464328
20150814	1	Cochlodinium polykrikoides	10	3000	35.3436532	129.3464328
20020823	0	NA	100	1500	35.028323	128.031819
20150522	0	Prorocentrum dentatum	2000	2350	34.69110741	127.6272012
20150831	0	Pheopolykrikos hartmannii	10	2200	34.73416089	127.7777995
20150912	1	Cochlodinium polykrikoides	30	1800	34.6541191	128.3924566
20040520	0	NA	5000	7000	34.934352	128.324804
20150912	0	Cochlodinium polykrikoides	5	140	34.6541191	128.3924566
20150912	1	Cochlodinium polykrikoides	100	440	34.6541191	128.3924566
20150912	1	Cochlodinium polykrikoides	690	2450	34.6541191	128.3924566
20020820	0	NA	250	3000	35.028323	128.031819
20150912	1	Cochlodinium polykrikoides	30	1200	34.6541191	128.3924566
20150912	1	Cochlodinium polykrikoides	120	1650	34.6541191	128.3924566
20150912	1	Cochlodinium polykrikoides	117	802	34.6541191	128.3924566
20150805	1	Cochlodinium polykrikoides	40	1120	34.80926708	128.3585201
20150803	1	Cochlodinium polykrikoides	5	500	34.77053393	128.3677731
20000823	0	Cochlodinium	50	900	35.028323	128.031819
20150805	0	Cochlodinium polykrikoides	5	160	34.80926708	128.3585201
20020822	0	NA	70	4500	35.028323	128.031819
20020810	0	NA	400	500	35.028323	128.031819
20020821	0	NA	70	1800	35.028323	128.031819
20150806	1	Cochlodinium polykrikoides	120	500	34.86327235	128.338512
20150806	1	Cochlodinium polykrikoides	400	1400	34.86327235	128.338512
20150806	1	Cochlodinium polykrikoides	1	600	34.86327235	128.338512
20150805	1	Cochlodinium polykrikoides	300	500	34.80926708	128.3585201
20000502	0	Eutreptiella gymnastica	4500	5700	35.194625	128.577021
20150805	1	Cochlodinium polykrikoides	400	500	34.80926708	128.3585201
20000718	0	Proro. dentatum	2900	30500	35.108761	128.625094
20150806	1	Cochlodinium polykrikoides	8	4320	34.86327235	128.338512
20150810	1	Cochlodinium polykrikoides	168	504	34.72933634	128.5711315
20000517	0	Prorocentrum sp.?	3540	7700	35.194625	128.577021
20150914	1	Cochlodinium polykrikoides	240	400	34.76696919	128.659116
20150810	1	Cochlodinium polykrikoides	30	2560	34.72933634	128.5711315
20150914	1	Cochlodinium polykrikoides	380	1900	34.76696919	128.659116
20040827	0	NA	560	1170	35.123836	128.693552
20000320	0	Heterocapsa triquetra	150	1350	35.123962	128.691566
20010718	0	Chaetoceros	3000	NA	35.00894	128.789167
20150914	1	Cochlodinium polykrikoides	100	1200	34.76696919	128.659116
20150913	1	Cochlodinium polykrikoides	130	1900	34.74615564	128.527221
20010712	0	Prorocentrum triestinum 	370	1240	35.052743	128.700847
20020711	0	NA	550	1500	35.194199	128.574983
20080828	1	Cochlodinium polykrikoides	100	780	35.07991392	128.5820001
20020711	0	NA	120	250	35.194199	128.574983
20010718	0	Nitzschia	300	2000	35.00894	128.789167
20150913	1	Cochlodinium polykrikoides	810	2630	34.74615564	128.527221
20150913	1	Cochlodinium polykrikoides	100	1100	34.74615564	128.527221
20150812	1	Cochlodinium polykrikoides	50	2300	34.7264733	128.565613
20070618	0	NA	2480	11980	35.19416981	128.5799315
20020724	0	NA	1300	3000	35.123962	128.691566
20000602	0	Heterosigma akashiwo	4120	13800	35.123962	128.691566
20000502	0	Pseudonitzschia pungens	14000	2550	35.194625	128.577021
20020724	0	NA	1200	3200	35.194199	128.574983
20040829	0	NA	40	80	35.123836	128.693552
20150914	1	Cochlodinium polykrikoides	450	1100	34.76696919	128.659116
20150913	1	Cochlodinium polykrikoides	150	400	34.74615564	128.527221
20010718	0	Skeletonema costatum	2000	NA	35.00894	128.789167
20020710	0	NA	550	1500	35.194199	128.574983
20150913	1	Cochlodinium polykrikoides	32	900	34.74615564	128.527221
20080828	1	Cochlodinium polykrikoides	100	350	35.07991392	128.5820001
20080523	0	Heterosigma akashiwo	2210	7450	35.17529489	128.5904552
20010420	0	Heterosigma akashiwo	250	400	35.194625	128.577021
20150810	1	Cochlodinium polykrikoides	50	850	34.72933634	128.5711315
20010718	0	Leptocylindrus	2000	4800	35.00894	128.789167
20050808	0	NA	100	3300	34.932464	128.537688
20070618	0	NA	10200	14800	35.19416981	128.5799315
20080523	0	Heterosigma akashiwo	8300	12500	35.17529489	128.5904552
20040514	0	NA	700	1500	35.042159	128.880821
20080828	1	Cochlodinium polykrikoides	250	300	35.07991392	128.5820001
20010823	1	Cochlodinium polykrikoides	220	680	34.92998	128.543414
20150812	1	Cochlodinium polykrikoides	100	600	34.7264733	128.565613
20010928	0	Gyrodinium sp.	1220	4780	34.92998	128.543414
20150812	1	Cochlodinium polykrikoides	10	300	34.7264733	128.565613
20000523	0	Heterosigma akashiwo	6500	15400	35.194625	128.577021
20060620	0	NA	4200	17600	34.92692599	128.4838097
20050516	0	NA	6000	7000	35.194199	128.574983
20150810	1	Cochlodinium polykrikoides	200	1700	34.72933634	128.5711315
20080922	1	Cochlodinium polykrikoides	140	300	35.01500823	128.8822529
20010718	0	Ceratium furca	150	1500	35.123962	128.691566
20150802	0	Cochlodinium polykrikoides	5	50	34.73479723	128.4362249
20080922	0	Cochlodinium polykrikoides	80	100	35.01500823	128.8822529
20150913	1	Cochlodinium polykrikoides	316	1772	34.74615564	128.527221
20070618	0	NA	420	650	35.19416981	128.5799315
20150812	1	Cochlodinium polykrikoides	280	1980	34.7264733	128.565613
20150812	1	Cochlodinium polykrikoides	136	1820	34.7264733	128.565613
20150914	1	Cochlodinium polykrikoides	316	1852	34.76696919	128.659116
20000706	0	Heterosigma, Proro. micans	500	32000	35.046195	128.792007
20050516	0	NA	1600	3800	35.194199	128.574983
20020627	0	NA	800	1500	35.194199	128.574983
20020627	0	NA	3000	NA	35.194199	128.574983
20150807	1	Cochlodinium polykrikoides	1	650	34.77296145	128.5781362
20000807	0	Rhizosolenia fragilissima 외 4종	4200	4800	35.123962	128.691566
20060529	0	NA	200	NA	35.19196298	128.5744792
20040628	0	NA	1700	2100	35.194199	128.574983
20080911	1	Cochlodinium polykrikoides	200	700	35.07399739	128.4865953
20150804	1	Cochlodinium polykrikoides	30	650	34.76673772	128.4586151
20060517	0	NA	1300	2000	35.14274957	128.6804793
20150831	0	Karenia mikimotoi	100	9000	34.82552301	128.5407515
20010712	0	Prorocentrum micans	250	520	35.052743	128.700847
20000517	0	Heterocapsa sp.	3540	7700	35.194625	128.577021
20000504	0	Eutreptiella gymnastica	3500	29000	35.194625	128.577021
20080911	1	Cochlodinium polykrikoides	150	890	35.07399739	128.4865953
20040625	0	NA	3200	3800	35.194199	128.574983
20040625	0	NA	1700	2100	35.194199	128.574983
20150807	1	Cochlodinium polykrikoides	50	1400	34.77296145	128.5781362
20150807	1	Cochlodinium polykrikoides	10	1296	34.77296145	128.5781362
20150807	1	Cochlodinium polykrikoides	300	800	34.77296145	128.5781362
20150807	1	Cochlodinium polykrikoides	40	2400	34.77296145	128.5781362
20060517	0	NA	300	350	35.14274957	128.6804793
20080922	1	Cochlodinium polykrikoides	300	800	35.01500823	128.8822529
20050813	0	NA	80	320	34.934536	128.506679
20010420	0	Pseudonizchia pungens   	900	1250	35.194625	128.577021
20150804	1	Cochlodinium polykrikoides	1	360	34.76673772	128.4586151
20000705	0	Heterosigma	4300	12500	35.084909	128.670047
20150923	0	Cochlodinium polykrikoides	4	73	34.47281114	126.3980063
20080922	1	Cochlodinium polykrikoides	210	NA	35.01500823	128.8822529
20020710	0	NA	120	250	35.194199	128.574983
20000919	0	Noctiluca scintillans	350	450	34.926895	128.525854
20080911	1	Cochlodinium polykrikoides	20	1100	35.07399739	128.4865953
20020604	0	NA	900	14600	35.194199	128.574983
20150925	0	Cochlodinium polykrikoides	0	0	34.35671522	126.2547478
20020524	0	NA	1100	12200	35.194199	128.574983
20080911	1	Cochlodinium polykrikoides	110	240	35.07399739	128.4865953
20040514	0	NA	700	1500	35.042159	128.880821
20060517	0	NA	8000	11000	35.14274957	128.6804793
20050607	0	NA	30000	40000	35.194199	128.574983
20150924	0	Cochlodinium polykrikoides	0	0	34.35710765	126.239061
20010712	0	Ceratium sp.	1000	NA	34.986042	128.726343
20150729	0	Heterosigma akashiwo	500	25000	34.35151612	126.2008263
20071031	0	Mesodinium rubrum	3500	12000	34.95818226	128.4388002
20080911	1	Cochlodinium polykrikoides	24	2680	35.07399739	128.4865953
20150822	1	Cochlodinium polykrikoides	100	2180	35.49879986	129.4147422
20080911	1	Cochlodinium polykrikoides	80	500	35.07399739	128.4865953
20150822	1	Cochlodinium polykrikoides	100	15000	35.49879986	129.4147422
20150822	1	Cochlodinium polykrikoides	80	10400	35.49879986	129.4147422
20150822	1	Cochlodinium polykrikoides	200	7200	35.49879986	129.4147422
20150822	1	Cochlodinium polykrikoides	80	1600	35.49879986	129.4147422
20020521	0	NA	1100	12200	35.194199	128.574983
20020517	0	NA	4000	8000	35.194199	128.574983
20050516	0	NA	200	300	35.194199	128.574983
20010420	0	Eutreptiella gymnastic	450	4350	35.194625	128.577021
20010420	0	Thalassiosira rotula	820	930	35.194625	128.577021
20070604	0	NA	13400	22000	35.19593217	128.5747446
20080828	1	Cochlodinium polykrikoides	310	1450	35.07991392	128.5820001
20010804	0	Prorocentrum micans	4600	6300	35.108761	128.625094
20000614	0	Heterosigma	4500	6740	35.194625	128.577021
20020615	0	NA	450	2000	35.095804	128.482471
20020604	0	NA	500	2600	35.045729	128.802395
20150822	1	Cochlodinium polykrikoides	150	5800	35.49879986	129.4147422
20080922	1	Cochlodinium polykrikoides	320	7300	35.01500823	128.8822529
20000808	0	Thala. Decipiems	2300	2700	35.11419	128.692731
20000808	0	Prorocentrum sp.	800	1200	35.11419	128.692731
20150822	1	Cochlodinium polykrikoides	30	6800	35.49879986	129.4147422
20000704	0	Noctiluca scintillans	450	650	34.959763	128.592558
20080828	1	Cochlodinium polykrikoides	360	840	35.07991392	128.5820001
20000614	0	Ceratium furca, Proro. micans	4100	1530	35.11419	128.692731
20150822	1	Cochlodinium polykrikoides	50	4250	35.49879986	129.4147422
20080828	1	Cochlodinium polykrikoides	220	5200	35.07991392	128.5820001
20040708	0	NA	3200	3800	35.194199	128.574983
20150817	1	Cochlodinium polykrikoides	220	3840	35.20877976	128.2444854
20020620	0	NA	300	600	35.194199	128.574983
20020524	0	NA	500	2600	35.045729	128.802395
20040628	0	NA	3200	3800	35.194199	128.574983
20020522	0	NA	1400	2600	35.045729	128.802395
20020522	0	NA	1100	12200	35.194199	128.574983
20010703	0	Thalassiosira decipiens	2200	8900	35.114278	128.689525
20001008	0	Ceratium furca	350	NA	34.986042	128.726343
20000602	0	Gymaodinium sanguineum	430	1120	35.123962	128.691566
20080828	1	Cochlodinium polykrikoides	240	2200	35.07991392	128.5820001
20040708	0	NA	1700	2100	35.194199	128.574983
20080828	1	Cochlodinium polykrikoides	510	5400	35.07991392	128.5820001
20000729	0	Prorocentrum sp.	4500	13200	35.194625	128.577021
20150817	1	Cochlodinium polykrikoides	10	5000	35.20877976	128.2444854
20010703	0	Heterosigma akashiwo	200	940	35.108761	128.625094
20150817	1	Cochlodinium polykrikoides	460	2900	35.20877976	128.2444854
20040429	0	NA	580	6000	35.096076	128.483082
20150817	1	Cochlodinium polykrikoides	20	2000	35.20877976	128.2444854
20020522	0	NA	1000	13100	35.073854	128.513756
20020620	0	NA	800	1500	35.194199	128.574983
20060529	0	NA	500	1000	35.19196298	128.5744792
20150817	1	Cochlodinium polykrikoides	20	820	35.20877976	128.2444854
20010804	0	Prorocentrum sp.	5600	6500	35.108761	128.625094
20050816	0	NA	50	370	34.934536	128.506679
20150817	1	Cochlodinium polykrikoides	15	980	35.20877976	128.2444854
20010528	0	Heterosigma akashiwo	4500	12350	35.108761	128.625094
20000727	0	Heterosigma	4200	NA	35.063096	128.78835
20150817	1	Cochlodinium polykrikoides	300	3800	35.20877976	128.2444854
20010703	0	Thalassiosira decipiens	2200	8900	35.108761	128.625094
20150817	1	Cochlodinium polykrikoides	250	10000	35.20877976	128.2444854
20150518	0	Akashiwo sanguinea	800	2500	35.13651231	128.6818273
20001011	0	Gym. sangunieum	80	850	37.609136	126.360599
20150518	0	Akashiwo sanguinea	300	1200	35.13651231	128.6818273
20150429	0	Akashiwo sanguinea	5500	6000	34.99556446	128.5758494
20080523	0	Noctiluca scintillans	200	600	37.32705434	126.6095328
20070523	0	NA	1923	31593	37.29631211	126.6994525
20000720	0	Mesodinium	300	5000	37.386471	126.528178
20070614	0	NA	8300	31000	37.29264274	126.7275324
