발생날짜,조사해역,원인생물,생물밀도(max),생물밀도(min),수온(max),수온(min),속보코드
20150813,남해군 서면 (장항)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,1600,50,25.7,23.9,2015081301
20150813,남해군 서면 (장항)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,5800,80,25.7,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,250,5,26.8,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,3840,142,26.8,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,1120,40,26.8,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,110,110,26.8,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,1600,50,26.8,23.9,2015081301
20150813,"완도 약산면~금일읍, 장흥 득량만 중.하부해역,~고흥 금산면~도양읍",Cochlodinium polykrikoides,5800,80,26.8,23.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,250,5,24.7,22.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,3840,142,24.7,22.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,1120,40,24.7,22.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,110,110,24.7,22.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,1600,50,24.7,22.9,2015081301
20150813,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안",Cochlodinium polykrikoides,5800,80,24.7,22.9,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,250,5,23.1,21.8,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,3840,142,23.1,21.8,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,1120,40,23.1,21.8,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,110,110,23.1,21.8,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,1600,50,23.1,21.8,2015081301
20150813,"통영시 산양 오비~궁항, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,5800,80,23.1,21.8,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,250,5,23.8,22.1,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,3840,142,23.8,22.1,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,1120,40,23.8,22.1,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,110,110,23.8,22.1,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,1600,50,23.8,22.1,2015081301
20150813,거제시 동부면 율포~저구~한산 곡룡포,Cochlodinium polykrikoides,5800,80,23.8,22.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,250,5,26.4,25.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,3840,142,26.4,25.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,1120,40,26.4,25.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,110,110,26.4,25.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,1600,50,26.4,25.1,2015081301
20150813,부산(남구),Cochlodinium polykrikoides,5800,80,26.4,25.1,2015081301
20150812,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안(오동도~두문포~향일암)",Cochlodinium polykrikoides,2300,50,24.5,22.6,2015081201
20150812,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안(오동도~두문포~향일암)",Cochlodinium polykrikoides,1820,136,24.5,22.6,2015081201
20150812,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안(오동도~두문포~향일암)",Cochlodinium polykrikoides,1980,280,24.5,22.6,2015081201
20150812,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안(오동도~두문포~향일암)",Cochlodinium polykrikoides,600,100,24.5,22.6,2015081201
20150812,"여수시 개도~백야도, 함구미~월호~화태, 돌산동안(오동도~두문포~향일암)",Cochlodinium polykrikoides,300,10,24.5,22.6,2015081201
20150812,거제시 동부면 율포~저구~한산 장사도,Cochlodinium polykrikoides,2300,50,24.2,21.6,2015081201
20150812,거제시 동부면 율포~저구~한산 장사도,Cochlodinium polykrikoides,1820,136,24.2,21.6,2015081201
20150812,거제시 동부면 율포~저구~한산 장사도,Cochlodinium polykrikoides,1980,280,24.2,21.6,2015081201
20150812,거제시 동부면 율포~저구~한산 장사도,Cochlodinium polykrikoides,600,100,24.2,21.6,2015081201
20150812,거제시 동부면 율포~저구~한산 장사도,Cochlodinium polykrikoides,300,10,24.2,21.6,2015081201
20150812,남해군 서면(장항~노도~염해)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,2300,50,23.9,22.7,2015081201
20150812,남해군 서면(장항~노도~염해)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,1820,136,23.9,22.7,2015081201
20150812,남해군 서면(장항~노도~염해)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,1980,280,23.9,22.7,2015081201
20150812,남해군 서면(장항~노도~염해)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,600,100,23.9,22.7,2015081201
20150812,남해군 서면(장항~노도~염해)~상주면(노도)~남면(유구),Cochlodinium polykrikoides,300,10,23.9,22.7,2015081201
20150812,"완도군 약산면~금일읍, 고흥군 금산면~봉래면~동일면",Cochlodinium polykrikoides,2300,50,25.9,23,2015081201
20150812,"완도군 약산면~금일읍, 고흥군 금산면~봉래면~동일면",Cochlodinium polykrikoides,1820,136,25.9,23,2015081201
20150812,"완도군 약산면~금일읍, 고흥군 금산면~봉래면~동일면",Cochlodinium polykrikoides,1980,280,25.9,23,2015081201
20150812,"완도군 약산면~금일읍, 고흥군 금산면~봉래면~동일면",Cochlodinium polykrikoides,600,100,25.9,23,2015081201
20150812,"완도군 약산면~금일읍, 고흥군 금산면~봉래면~동일면",Cochlodinium polykrikoides,300,10,25.9,23,2015081201
20150812,"고성군 삼산 두포, 통영시 오비~곤리~만지도, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,2300,50,22.8,21.5,2015081201
20150812,"고성군 삼산 두포, 통영시 오비~곤리~만지도, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,1820,136,22.8,21.5,2015081201
20150812,"고성군 삼산 두포, 통영시 오비~곤리~만지도, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,1980,280,22.8,21.5,2015081201
20150812,"고성군 삼산 두포, 통영시 오비~곤리~만지도, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,600,100,22.8,21.5,2015081201
20150812,"고성군 삼산 두포, 통영시 오비~곤리~만지도, 한산 용초~죽도~추봉",Cochlodinium polykrikoides,300,10,22.8,21.5,2015081201
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,57,3,26.3,22.8,2015081101
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,540,100,26.3,22.8,2015081101
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,300,10,26.3,22.8,2015081101
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,1600,50,26.3,22.8,2015081101
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,2300,50,26.3,22.8,2015081101
20150811,"여수시 낭도~함구미~월호~화태, 돌산동안, 오동도~두문포~향일암",Cochlodinium polykrikoides,2400,30,26.3,22.8,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,57,3,24.4,21,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,540,100,24.4,21,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,300,10,24.4,21,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,1600,50,24.4,21,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,2300,50,24.4,21,2015081101
20150811,거제시 저구~한산 장사도~남부 대포,Cochlodinium polykrikoides,2400,30,24.4,21,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,57,3,27.1,24.7,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,540,100,27.1,24.7,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,300,10,27.1,24.7,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,1600,50,27.1,24.7,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,2300,50,27.1,24.7,2015081101
20150811,"남해군 서면 정포~상주면(노도), 하동군 금남면",Cochlodinium polykrikoides,2400,30,27.1,24.7,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,57,3,28,25.4,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,540,100,28,25.4,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,300,10,28,25.4,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,1600,50,28,25.4,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,2300,50,28,25.4,2015081101
20150811,"부산 기장, 울산 울주군(신암~온산항), 포항 구룡포",Cochlodinium polykrikoides,2400,30,28,25.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,57,3,26.8,24.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,540,100,26.8,24.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,300,10,26.8,24.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,1600,50,26.8,24.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,2300,50,26.8,24.4,2015081101
20150811,"완도군 약산면, 고흥군 금산면~봉래면~영남면",Cochlodinium polykrikoides,2400,30,26.8,24.4,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,57,3,27.5,22.8,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,540,100,27.5,22.8,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,300,10,27.5,22.8,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,1600,50,27.5,22.8,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,2300,50,27.5,22.8,2015081101
20150811,"고성군 삼산, 통영시 오비~곤리~학림, 한산 용초~곡룡포~추원",Cochlodinium polykrikoides,2400,30,27.5,22.8,2015081101
20150810,"통영 산양 오비~곤리, 한산 곡룡포~추원, 용초~추봉, 고성군 삼산 두포",Cochlodinium polykrikoides,850,50,27.9,23.9,2015081001
20150810,"통영 산양 오비~곤리, 한산 곡룡포~추원, 용초~추봉, 고성군 삼산 두포",Cochlodinium polykrikoides,1700,200,27.9,23.9,2015081001
20150810,"통영 산양 오비~곤리, 한산 곡룡포~추원, 용초~추봉, 고성군 삼산 두포",Cochlodinium polykrikoides,504,168,27.9,23.9,2015081001
20150810,"통영 산양 오비~곤리, 한산 곡룡포~추원, 용초~추봉, 고성군 삼산 두포",Cochlodinium polykrikoides,2560,30,27.9,23.9,2015081001
20150810,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,850,50,27.7,25.1,2015081001
20150810,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,1700,200,27.7,25.1,2015081001
20150810,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,504,168,27.7,25.1,2015081001
20150810,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,2560,30,27.7,25.1,2015081001
20150810,"여수시 돌산 동안, 함구미~금오수도, 화태~개도",Cochlodinium polykrikoides,850,50,26.2,23.3,2015081001
20150810,"여수시 돌산 동안, 함구미~금오수도, 화태~개도",Cochlodinium polykrikoides,1700,200,26.2,23.3,2015081001
20150810,"여수시 돌산 동안, 함구미~금오수도, 화태~개도",Cochlodinium polykrikoides,504,168,26.2,23.3,2015081001
20150810,"여수시 돌산 동안, 함구미~금오수도, 화태~개도",Cochlodinium polykrikoides,2560,30,26.2,23.3,2015081001
20150810,거제시 남부면 저구~통영시 한산면 장사도 ,Cochlodinium polykrikoides,850,50,24.1,23.9,2015081001
20150810,거제시 남부면 저구~통영시 한산면 장사도 ,Cochlodinium polykrikoides,1700,200,24.1,23.9,2015081001
20150810,거제시 남부면 저구~통영시 한산면 장사도 ,Cochlodinium polykrikoides,504,168,24.1,23.9,2015081001
20150810,거제시 남부면 저구~통영시 한산면 장사도 ,Cochlodinium polykrikoides,2560,30,24.1,23.9,2015081001
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,1200,30,26.8,24.1,2015080901
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,800,300,26.8,24.1,2015080901
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,800,20,26.8,24.1,2015080901
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,3,0.5,26.8,24.1,2015080901
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,1200,32,26.8,24.1,2015080901
20150809,"여수시 두문포~향일암, 함구미~월호수도~금오수도",Cochlodinium polykrikoides,800,50,26.8,24.1,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,1200,30,27.9,22.3,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,800,300,27.9,22.3,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,800,20,27.9,22.3,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,3,0.5,27.9,22.3,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,1200,32,27.9,22.3,2015080901
20150809,통영 산양 오비~곤리~궁항,Cochlodinium polykrikoides,800,50,27.9,22.3,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,1200,30,27.8,26,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,800,300,27.8,26,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,800,20,27.8,26,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,3,0.5,27.8,26,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,1200,32,27.8,26,2015080901
20150809,"남해군 남면(유구~서면)~상주(노도), 하동군 금남",Cochlodinium polykrikoides,800,50,27.8,26,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,1200,30,24,23.5,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,800,300,24,23.5,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,800,20,24,23.5,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,3,0.5,24,23.5,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,1200,32,24,23.5,2015080901
20150809,거제 동부면 율포~한산 장사도,Cochlodinium polykrikoides,800,50,24,23.5,2015080901
